,Séance,VOLUME MC,VOLUME MB,VOLUME INTRODUCTIONS,VOLUME_OFFRES PUBLIQUES,VOLUME TRANSFERTS,VOLUME APPORTS,VOLUME AUG CAPITAL,TOTAL
229,2005-02-03,41565215.6,90876000.0,0.0,0.0,28953.04,0.0,0.0,132470168.64
230,2005-02-02,52788474.78,961770.0,0.0,0.0,0.0,0.0,0.0,53750244.78
231,2005-02-01,73131459.46,0.0,0.0,0.0,21643.92,0.0,0.0,73153103.38
232,2005-01-31,29080308.9,1788099.6,0.0,0.0,0.0,0.0,0.0,30868408.5
233,2005-01-28,46368062.08,0.0,0.0,0.0,7765.94,0.0,0.0,46375828.02
234,2005-01-27,31161269.52,1881533.7,0.0,0.0,0.0,0.0,0.0,33042803.22
235,2005-01-26,22693455.66,122500.0,0.0,0.0,0.0,0.0,0.0,22815955.66
236,2005-01-25,33969580.92,0.0,0.0,0.0,26018.1,0.0,0.0,33995599.02
237,2005-01-24,28184225.48,0.0,0.0,0.0,0.0,0.0,0.0,28184225.48
238,2005-01-20,39275643.38,1295400.0,0.0,0.0,15768.0,0.0,0.0,40586811.38
239,2005-01-19,24817480.48,240000.0,0.0,0.0,21371.48,0.0,0.0,25078851.96
240,2005-01-18,59972813.78,5996000.0,0.0,0.0,2426757.2,0.0,0.0,68395570.98
241,2005-01-17,51530482.05,32000.0,0.0,0.0,383810.44,0.0,0.0,51946292.49
242,2005-01-14,38194118.34,3240189.54,0.0,0.0,0.0,0.0,0.0,41434307.88
243,2005-01-13,52905825.92,5668200.0,0.0,0.0,243765.0,0.0,0.0,58817790.92
244,2005-01-12,42160235.48,0.0,0.0,0.0,114565.0,0.0,0.0,42274800.48
245,2005-01-10,24632158.83,12876400.0,0.0,0.0,0.0,0.0,0.0,37508558.83
246,2005-01-07,53466693.73,0.0,0.0,0.0,0.0,0.0,0.0,53466693.73
247,2005-01-06,37534846.04,227200.0,0.0,0.0,0.0,0.0,16168050.0,53930096.04
248,2005-01-05,21746833.46,0.0,0.0,0.0,91926.9,0.0,0.0,21838760.36
249,2005-01-04,15121907.24,0.0,0.0,0.0,0.0,0.0,0.0,15121907.24
250,2005-01-03,28327824.03,0.0,0.0,0.0,1776317.4,0.0,0.0,30104141.43
0,2006-12-29,538038163.85,307659750.0,0.0,0.0,22704.0,0.0,0.0,845720617.85
1,2006-12-28,295796757.35,4032091825.78,0.0,0.0,137776.0,1058265.0,0.0,4329084624.13
2,2006-12-27,158500894.7,0.0,165750000.0,0.0,6170984.0,0.0,0.0,330421878.7
3,2006-12-26,181642331.65,0.0,0.0,0.0,643458.0,0.0,0.0,182285789.65
4,2006-12-25,153409053.3,0.0,0.0,0.0,30550.0,0.0,0.0,153439603.3
5,2006-12-22,656515653.35,0.0,0.0,0.0,89500.0,0.0,0.0,656605153.35
6,2006-12-21,673359797.75,855100.0,0.0,0.0,0.0,0.0,0.0,674214897.75
7,2006-12-20,909734099.7,0.0,400000000.0,0.0,0.0,0.0,0.0,1309734099.7
8,2006-12-19,863165697.1,0.0,0.0,0.0,0.0,0.0,0.0,863165697.1
9,2006-12-18,696542353.95,9661474.3,0.0,0.0,6510.0,0.0,0.0,706210338.25
10,2006-12-15,693130034.0,0.0,0.0,0.0,0.0,0.0,0.0,693130034.0
11,2006-12-14,973375574.05,0.0,52456000.0,0.0,89351.0,0.0,0.0,1025920925.05
12,2006-12-13,549833409.55,0.0,0.0,0.0,51268.25,0.0,0.0,549884677.8
13,2006-12-12,552286648.9,102072663.0,27300000.0,0.0,148242.0,0.0,0.0,681807553.9
14,2006-12-11,726446464.4,0.0,0.0,0.0,0.0,0.0,0.0,726446464.4
15,2006-12-08,730369294.8,205012925.0,0.0,0.0,441870.5,0.0,0.0,935824090.3
16,2006-12-07,446364899.75,158643000.0,0.0,0.0,29700.0,0.0,0.0,605037599.75
17,2006-12-06,714777348.9,1012101898.4,0.0,0.0,215634.0,0.0,0.0,1727094881.3
18,2006-12-05,199751565.15,256080000.0,0.0,0.0,0.0,0.0,0.0,455831565.15
19,2006-12-04,166225810.7,148398300.0,100000280.0,0.0,660000.0,0.0,0.0,415284390.7
20,2006-12-01,294760891.63,106463649.6,0.0,0.0,57300.0,0.0,0.0,401281841.23
21,2006-11-30,206133196.2,0.0,0.0,0.0,0.0,0.0,0.0,206133196.2
22,2006-11-29,314996182.45,0.0,0.0,0.0,178524.0,0.0,0.0,315174706.45
23,2006-11-28,436972191.05,0.0,0.0,0.0,16636081.0,0.0,0.0,453608272.05
24,2006-11-27,777279214.45,0.0,0.0,0.0,0.0,0.0,0.0,777279214.45
25,2006-11-24,629681218.2,0.0,0.0,0.0,0.0,0.0,0.0,629681218.2
26,2006-11-23,403029773.9,0.0,0.0,0.0,174096.05,0.0,0.0,403203869.95
27,2006-11-22,351163350.35,0.0,0.0,0.0,476655.0,0.0,0.0,351640005.35
28,2006-11-21,307061048.05,0.0,0.0,0.0,6960413.4,0.0,0.0,314021461.45
29,2006-11-20,184819045.25,0.0,0.0,0.0,3504.0,0.0,0.0,184822549.25
30,2006-11-17,348495277.6,0.0,0.0,2320800.0,0.0,0.0,0.0,350816077.6
31,2006-11-16,503692935.0,0.0,0.0,0.0,13110.0,0.0,0.0,503706045.0
32,2006-11-15,240703547.35,0.0,0.0,0.0,10158500.0,0.0,0.0,250862047.35
33,2006-11-14,335622082.9,0.0,0.0,0.0,78676.0,0.0,0.0,335700758.9
34,2006-11-13,176021076.32,0.0,0.0,0.0,0.0,0.0,0.0,176021076.32
35,2006-11-10,816068109.7,7938000.0,0.0,0.0,6889.0,0.0,0.0,824012998.7
36,2006-11-09,900487317.1,1040000.0,0.0,0.0,0.0,0.0,0.0,901527317.1
37,2006-11-08,555047509.8,0.0,0.0,0.0,8861.0,0.0,0.0,555056370.8
38,2006-11-07,295526055.8,3053268.0,0.0,0.0,0.0,0.0,0.0,298579323.8
39,2006-11-03,713633920.2,0.0,0.0,0.0,300125.0,0.0,0.0,713934045.2
40,2006-11-02,655038324.85,0.0,0.0,0.0,0.0,0.0,0.0,655038324.85
41,2006-11-01,804094605.25,0.0,0.0,0.0,0.0,0.0,0.0,804094605.25
42,2006-10-31,474930978.46,683000.0,0.0,0.0,47180.0,0.0,0.0,475661158.46
43,2006-10-30,622159164.95,52779815.55,0.0,0.0,0.0,0.0,0.0,674938980.5
44,2006-10-27,420504320.3,893143.35,138780000.0,0.0,195899.3,0.0,0.0,560373362.95
45,2006-10-26,344260993.1,0.0,0.0,0.0,0.0,0.0,0.0,344260993.1
46,2006-10-23,163794945.3,0.0,0.0,0.0,0.0,0.0,0.0,163794945.3
47,2006-10-20,287794019.9,0.0,0.0,0.0,10836.0,0.0,0.0,287804855.9
48,2006-10-19,195709980.1,0.0,0.0,0.0,0.0,0.0,0.0,195709980.1
49,2006-10-18,85470922.2,10758000.0,0.0,0.0,196601.2,0.0,0.0,96425523.4
50,2006-10-17,95767862.4,11025000.0,0.0,0.0,122714.2,0.0,0.0,106915576.6
51,2006-10-16,54200289.3,0.0,0.0,0.0,0.0,0.0,0.0,54200289.3
52,2006-10-13,104190383.45,0.0,0.0,0.0,14548935.5,0.0,0.0,118739318.95
53,2006-10-12,59172813.0,0.0,0.0,0.0,6939400.0,0.0,0.0,66112213.0
54,2006-10-11,84714480.95,0.0,0.0,0.0,183900.0,0.0,0.0,84898380.95
55,2006-10-10,117083421.8,0.0,0.0,0.0,0.0,0.0,0.0,117083421.8
56,2006-10-09,64845027.2,0.0,0.0,0.0,0.0,0.0,0.0,64845027.2
57,2006-10-06,163642775.7,0.0,0.0,0.0,173800.0,0.0,0.0,163816575.7
58,2006-10-05,219534644.45,7272000.0,0.0,0.0,720480.0,0.0,0.0,227527124.45
59,2006-10-04,291703542.3,0.0,0.0,0.0,2409545.0,0.0,0.0,294113087.3
60,2006-10-03,86557889.55,0.0,0.0,0.0,0.0,0.0,0.0,86557889.55
61,2006-10-02,72676348.7,0.0,0.0,0.0,4363548.0,91432575.0,0.0,168472471.7
62,2006-09-29,251000112.85,0.0,0.0,0.0,247282.5,0.0,0.0,251247395.35
63,2006-09-28,357398940.95,0.0,0.0,0.0,126167.9,0.0,0.0,357525108.85
64,2006-09-27,200787445.5,0.0,0.0,0.0,350901.0,0.0,0.0,201138346.5
65,2006-09-26,264707606.75,0.0,65450000.0,0.0,39515.0,0.0,0.0,330197121.75
66,2006-09-25,51436921.55,0.0,0.0,0.0,0.0,0.0,0.0,51436921.55
67,2006-09-22,214433924.95,51977857.4,25000000.0,0.0,0.0,0.0,0.0,291411782.35
68,2006-09-21,180646890.05,51971614.8,0.0,0.0,50479.5,0.0,0.0,232668984.35
69,2006-09-20,339485485.8,0.0,0.0,0.0,580382.0,0.0,0.0,340065867.8
70,2006-09-19,119645766.8,0.0,0.0,0.0,0.0,0.0,0.0,119645766.8
71,2006-09-18,226951755.5,0.0,0.0,0.0,87574.0,0.0,0.0,227039329.5
72,2006-09-15,378675960.5,0.0,0.0,0.0,0.0,0.0,0.0,378675960.5
73,2006-09-14,225049050.3,0.0,0.0,0.0,0.0,0.0,0.0,225049050.3
74,2006-09-13,421655451.5,15918280.0,0.0,0.0,0.0,0.0,0.0,437573731.5
75,2006-09-12,258851572.4,295500.0,0.0,0.0,0.0,0.0,0.0,259147072.4
76,2006-09-11,335372819.95,293550.0,0.0,0.0,13130.0,0.0,0.0,335679499.95
77,2006-09-08,342045362.75,0.0,0.0,0.0,4985.0,0.0,0.0,342050347.75
78,2006-09-07,153591466.7,27188000.0,0.0,0.0,187266.0,0.0,0.0,180966732.7
79,2006-09-06,260083165.3,0.0,0.0,0.0,4805318.0,0.0,0.0,264888483.3
80,2006-09-05,134870081.0,0.0,0.0,0.0,0.0,0.0,0.0,134870081.0
81,2006-09-04,88292597.85,0.0,0.0,0.0,130317.0,0.0,0.0,88422914.85
82,2006-09-01,92247701.2,0.0,0.0,0.0,160460.0,0.0,0.0,92408161.2
83,2006-08-31,149761461.3,0.0,0.0,0.0,0.0,0.0,0.0,149761461.3
84,2006-08-30,280109075.35,0.0,0.0,0.0,0.0,0.0,0.0,280109075.35
85,2006-08-29,129679152.55,0.0,0.0,0.0,736375.5,0.0,0.0,130415528.05
86,2006-08-28,121088943.75,0.0,0.0,0.0,602210.0,0.0,0.0,121691153.75
87,2006-08-25,187224480.2,0.0,0.0,0.0,0.0,0.0,0.0,187224480.2
88,2006-08-24,281218351.3,0.0,0.0,0.0,1427315.0,0.0,0.0,282645666.3
89,2006-08-23,224491227.6,0.0,0.0,0.0,218218.0,0.0,0.0,224709445.6
90,2006-08-22,55269647.6,0.0,0.0,0.0,32586.9,0.0,0.0,55302234.5
91,2006-08-18,74943761.7,0.0,0.0,0.0,0.0,0.0,0.0,74943761.7
92,2006-08-17,94414428.15,0.0,0.0,0.0,0.0,0.0,0.0,94414428.15
93,2006-08-16,159145750.1,0.0,0.0,0.0,0.0,0.0,0.0,159145750.1
94,2006-08-15,108459782.45,0.0,0.0,0.0,71070.0,0.0,0.0,108530852.45
95,2006-08-11,50276752.15,0.0,0.0,0.0,0.0,0.0,0.0,50276752.15
96,2006-08-10,96308400.65,34692196.0,0.0,0.0,0.0,0.0,0.0,131000596.65
97,2006-08-09,165733438.95,0.0,0.0,0.0,0.0,0.0,0.0,165733438.95
98,2006-08-08,208168403.2,0.0,0.0,0.0,1037303.0,0.0,0.0,209205706.2
99,2006-08-07,234560085.56,79866589.04,0.0,0.0,0.0,0.0,0.0,314426674.6
100,2006-08-04,49727296.5,0.0,0.0,0.0,137634.0,0.0,0.0,49864930.5
101,2006-08-03,83850392.1,0.0,0.0,0.0,0.0,0.0,0.0,83850392.1
102,2006-08-02,38096439.25,4208000.0,0.0,0.0,0.0,0.0,0.0,42304439.25
103,2006-08-01,66440405.05,0.0,0.0,0.0,0.0,0.0,0.0,66440405.05
104,2006-07-31,56347188.15,0.0,0.0,0.0,0.0,0.0,0.0,56347188.15
105,2006-07-28,75876125.75,0.0,0.0,0.0,287100.0,0.0,0.0,76163225.75
106,2006-07-27,169363558.15,0.0,0.0,0.0,0.0,0.0,0.0,169363558.15
107,2006-07-26,188288056.75,0.0,0.0,0.0,0.0,0.0,0.0,188288056.75
108,2006-07-25,62913629.15,0.0,1000000000.0,0.0,780610.0,0.0,0.0,1063694239.15
109,2006-07-24,113257370.35,0.0,0.0,0.0,0.0,0.0,0.0,113257370.35
110,2006-07-21,89351327.1,202191560.6,0.0,0.0,0.0,0.0,0.0,291542887.7
111,2006-07-20,221194075.55,0.0,0.0,0.0,5929365.0,0.0,0.0,227123440.55
112,2006-07-19,91287421.35,0.0,0.0,0.0,0.0,0.0,0.0,91287421.35
113,2006-07-18,107964844.35,0.0,0.0,0.0,6199206.0,0.0,0.0,114164050.35
114,2006-07-17,113591603.9,0.0,0.0,0.0,0.0,0.0,0.0,113591603.9
115,2006-07-14,85003527.2,1589470.0,0.0,0.0,583215.9,0.0,0.0,87176213.1
116,2006-07-13,178009276.0,0.0,0.0,0.0,7499657.0,0.0,0.0,185508933.0
117,2006-07-12,246141063.8,40246360.0,0.0,0.0,3791846.7,0.0,0.0,290179270.5
118,2006-07-11,214750801.31,95747744.4,0.0,0.0,0.0,0.0,0.0,310498545.71
119,2006-07-10,889534054.4,35696241.52,0.0,0.0,0.0,0.0,0.0,925230295.92
120,2006-07-07,104404449.25,0.0,0.0,0.0,390500.0,0.0,0.0,104794949.25
121,2006-07-06,76690421.7,0.0,2764125000.0,0.0,667602.0,0.0,0.0,2841483023.7
122,2006-07-05,132040607.65,0.0,0.0,0.0,0.0,0.0,0.0,132040607.65
123,2006-07-04,291822801.15,0.0,0.0,0.0,0.0,0.0,0.0,291822801.15
124,2006-07-03,102372956.14,0.0,0.0,0.0,0.0,0.0,0.0,102372956.14
125,2006-06-30,106101722.4,0.0,0.0,0.0,0.0,0.0,0.0,106101722.4
126,2006-06-29,205113641.9,0.0,0.0,0.0,0.0,0.0,0.0,205113641.9
127,2006-06-28,258825136.8,0.0,0.0,0.0,129030.0,0.0,0.0,258954166.8
128,2006-06-27,46948695.15,0.0,0.0,0.0,0.0,0.0,0.0,46948695.15
129,2006-06-26,103511391.9,5310865.0,0.0,0.0,8208.0,0.0,0.0,108830464.9
130,2006-06-23,46734059.45,2429868.3,0.0,0.0,804080.1,0.0,0.0,49968007.85
131,2006-06-22,71490305.4,397936.0,0.0,0.0,0.0,285547055.5,0.0,357435296.9
132,2006-06-21,39355154.35,105670400.0,22200000.0,0.0,0.0,2547249768.0,0.0,2714475322.35
133,2006-06-20,74066610.15,0.0,0.0,0.0,25575.0,0.0,0.0,74092185.15
134,2006-06-19,47485048.0,0.0,0.0,0.0,1898994.1,0.0,0.0,49384042.1
135,2006-06-16,177446548.0,0.0,0.0,0.0,0.0,0.0,0.0,177446548.0
136,2006-06-15,155538330.15,0.0,0.0,0.0,577538.0,0.0,0.0,156115868.15
137,2006-06-14,91676678.85,8634100.58,0.0,0.0,811004.0,0.0,0.0,101121783.43
138,2006-06-13,131836054.45,0.0,0.0,0.0,10565.1,0.0,0.0,131846619.55
139,2006-06-12,51383383.6,0.0,17325000.0,0.0,17820791.7,0.0,0.0,86529175.3
140,2006-06-09,141888597.0,0.0,0.0,0.0,3637750.0,0.0,0.0,145526347.0
141,2006-06-08,166451388.3,0.0,0.0,0.0,1062808.3,0.0,0.0,167514196.6
142,2006-06-07,43127339.15,0.0,0.0,0.0,0.0,0.0,0.0,43127339.15
143,2006-06-06,58636614.4,0.0,0.0,0.0,44659.0,0.0,0.0,58681273.4
144,2006-06-05,70107068.55,0.0,0.0,0.0,0.0,0.0,0.0,70107068.55
145,2006-06-02,107964995.7,0.0,0.0,0.0,27000.0,0.0,0.0,107991995.7
146,2006-06-01,138163806.85,0.0,0.0,0.0,0.0,0.0,0.0,138163806.85
147,2006-05-31,188924767.05,1212541650.0,0.0,0.0,5826.1,2202075450.0,0.0,3603547693.15
148,2006-05-30,106256999.35,0.0,0.0,0.0,428129.4,0.0,0.0,106685128.75
149,2006-05-29,111657148.9,0.0,0.0,0.0,0.0,0.0,0.0,111657148.9
150,2006-05-26,123700456.2,0.0,0.0,0.0,0.0,0.0,0.0,123700456.2
151,2006-05-25,129548297.3,0.0,0.0,0.0,0.0,0.0,0.0,129548297.3
152,2006-05-24,573379586.3,0.0,0.0,0.0,2442.0,0.0,0.0,573382028.3
153,2006-05-23,618949118.35,0.0,0.0,0.0,750367.6,0.0,0.0,619699485.95
154,2006-05-22,206176714.05,0.0,0.0,0.0,132000.0,0.0,0.0,206308714.05
155,2006-05-19,206161761.5,7308756.0,0.0,0.0,1301276.4,0.0,0.0,214771793.9
156,2006-05-18,192301258.4,0.0,0.0,0.0,0.0,0.0,0.0,192301258.4
157,2006-05-17,268621053.5,1277600.0,0.0,0.0,0.0,0.0,0.0,269898653.5
158,2006-05-16,309145123.35,0.0,0.0,0.0,1111253.4,0.0,0.0,310256376.75
159,2006-05-15,194735145.65,0.0,249364920.0,0.0,0.0,0.0,0.0,444100065.65
160,2006-05-12,158308644.4,0.0,0.0,0.0,0.0,0.0,0.0,158308644.4
161,2006-05-11,167112530.8,0.0,0.0,0.0,0.0,0.0,0.0,167112530.8
162,2006-05-10,392611798.0,0.0,0.0,0.0,0.0,0.0,0.0,392611798.0
163,2006-05-09,301385743.95,0.0,0.0,0.0,0.0,0.0,0.0,301385743.95
164,2006-05-08,616175154.95,0.0,0.0,0.0,189475.0,0.0,0.0,616364629.95
165,2006-05-05,283778101.15,0.0,0.0,0.0,0.0,0.0,0.0,283778101.15
166,2006-05-04,237795137.15,0.0,0.0,0.0,0.0,0.0,0.0,237795137.15
167,2006-05-03,71059552.05,0.0,0.0,0.0,0.0,0.0,0.0,71059552.05
168,2006-05-02,150663725.35,0.0,0.0,0.0,27118.8,0.0,0.0,150690844.15
169,2006-04-28,140450307.3,0.0,0.0,0.0,10380.0,0.0,0.0,140460687.3
170,2006-04-27,208912624.1,0.0,0.0,0.0,0.0,0.0,0.0,208912624.1
171,2006-04-26,151476127.65,18076800.0,0.0,0.0,1263500.0,0.0,0.0,170816427.65
172,2006-04-25,86395957.1,0.0,0.0,0.0,0.0,0.0,0.0,86395957.1
173,2006-04-24,88847212.5,0.0,0.0,0.0,53200.0,0.0,0.0,88900412.5
174,2006-04-21,92632054.5,0.0,0.0,0.0,327980.0,0.0,0.0,92960034.5
175,2006-04-20,136249615.5,0.0,0.0,0.0,0.0,0.0,4250865.0,140500480.5
176,2006-04-19,89269336.45,0.0,0.0,0.0,0.0,0.0,0.0,89269336.45
177,2006-04-18,153114357.65,212850000.0,0.0,0.0,37895.0,0.0,0.0,366002252.65
178,2006-04-17,78652374.7,0.0,0.0,0.0,0.0,0.0,0.0,78652374.7
179,2006-04-14,106870933.8,0.0,0.0,0.0,404892.0,0.0,0.0,107275825.8
180,2006-04-13,146074125.2,0.0,0.0,0.0,0.0,0.0,0.0,146074125.2
181,2006-04-10,191302819.9,0.0,0.0,0.0,0.0,0.0,0.0,191302819.9
182,2006-04-07,209418636.05,48986335.0,0.0,0.0,0.0,0.0,0.0,258404971.05
183,2006-04-06,157641724.65,5180875.0,0.0,0.0,0.0,0.0,0.0,162822599.65
184,2006-04-05,254099566.29,0.0,0.0,0.0,0.0,0.0,0.0,254099566.29
185,2006-04-04,152357372.1,0.0,0.0,0.0,0.0,5830000.0,0.0,158187372.1
186,2006-04-03,64491892.9,0.0,0.0,0.0,53006.5,0.0,0.0,64544899.4
187,2006-03-31,740412891.3,4485000.0,1500000000.0,0.0,0.0,0.0,0.0,2244897891.3
188,2006-03-30,147229867.9,0.0,0.0,0.0,242000.0,0.0,0.0,147471867.9
189,2006-03-29,332624234.5,1701000.0,0.0,0.0,0.0,0.0,0.0,334325234.5
190,2006-03-28,251276747.46,0.0,0.0,0.0,52390.0,0.0,0.0,251329137.46
191,2006-03-27,212652358.5,394395970.0,0.0,0.0,0.0,0.0,0.0,607048328.5
192,2006-03-24,129868899.2,16461000.0,0.0,0.0,32323668.8,0.0,0.0,178653568.0
193,2006-03-23,111802008.35,0.0,0.0,0.0,23332.5,0.0,0.0,111825340.85
194,2006-03-22,104228368.0,0.0,0.0,0.0,1971000.0,0.0,0.0,106199368.0
195,2006-03-21,79444550.7,6034600.0,0.0,0.0,0.0,0.0,0.0,85479150.7
196,2006-03-20,148024097.05,611027496.0,0.0,0.0,0.0,0.0,0.0,759051593.05
197,2006-03-17,142462265.5,0.0,0.0,0.0,34881.0,0.0,0.0,142497146.5
198,2006-03-16,112689806.4,0.0,0.0,0.0,2171725.0,0.0,0.0,114861531.4
199,2006-03-15,113694998.65,4900000.0,0.0,0.0,0.0,0.0,0.0,118594998.65
200,2006-03-14,158553733.8,1704000.0,0.0,0.0,0.0,0.0,0.0,160257733.8
201,2006-03-13,57689322.8,1595800.0,0.0,0.0,0.0,0.0,0.0,59285122.8
202,2006-03-10,76607740.05,0.0,0.0,0.0,52200.0,0.0,0.0,76659940.05
203,2006-03-09,69176860.8,0.0,0.0,0.0,0.0,0.0,0.0,69176860.8
204,2006-03-08,154118729.9,1378000.0,0.0,0.0,0.0,0.0,0.0,155496729.9
205,2006-03-07,192315334.3,6072000.0,0.0,0.0,1146400.0,0.0,0.0,199533734.3
206,2006-03-06,65744111.1,0.0,0.0,0.0,0.0,0.0,0.0,65744111.1
207,2006-03-03,113260080.45,17250000.0,0.0,0.0,0.0,0.0,0.0,130510080.45
208,2006-03-02,89799523.3,0.0,0.0,0.0,0.0,0.0,0.0,89799523.3
209,2006-03-01,166205373.52,0.0,0.0,0.0,0.0,0.0,0.0,166205373.52
210,2006-02-28,152656625.85,14400000.0,0.0,0.0,0.0,0.0,1850000000.0,2017056625.85
211,2006-02-27,223041268.7,3640000.0,0.0,0.0,0.0,0.0,0.0,226681268.7
212,2006-02-24,148370740.8,65423600.0,0.0,6757568.0,0.0,0.0,0.0,220551908.8
213,2006-02-23,197542262.7,0.0,0.0,0.0,0.0,0.0,0.0,197542262.7
214,2006-02-22,176431400.5,0.0,0.0,0.0,0.0,13486380.0,0.0,189917780.5
215,2006-02-21,371329940.55,0.0,0.0,0.0,0.0,0.0,0.0,371329940.55
216,2006-02-20,510670927.05,5751300.0,0.0,0.0,0.0,0.0,0.0,516422227.05
217,2006-02-17,202445219.0,18240000.0,0.0,0.0,2064950.0,0.0,0.0,222750169.0
218,2006-02-16,253432787.1,0.0,0.0,0.0,0.0,0.0,0.0,253432787.1
219,2006-02-15,422426675.5,0.0,0.0,0.0,0.0,0.0,0.0,422426675.5
220,2006-02-14,322307425.9,0.0,0.0,0.0,748250.0,0.0,0.0,323055675.9
221,2006-02-13,177216057.6,0.0,0.0,0.0,45079.0,0.0,0.0,177261136.6
222,2006-02-10,291671556.7,2660000.0,0.0,0.0,46200.0,0.0,0.0,294377756.7
223,2006-02-09,239291862.1,0.0,0.0,0.0,5169189.7,0.0,0.0,244461051.8
224,2006-02-08,289984253.68,0.0,0.0,0.0,8580.0,0.0,0.0,289992833.68
225,2006-02-07,360168683.25,0.0,0.0,0.0,0.0,0.0,0.0,360168683.25
226,2006-02-06,205436527.15,0.0,0.0,0.0,0.0,0.0,0.0,205436527.15
227,2006-02-03,229960463.0,0.0,0.0,0.0,62429.0,0.0,0.0,230022892.0
228,2006-02-02,362418547.78,31733268.0,0.0,0.0,0.0,12130484.5,0.0,406282300.28
229,2006-02-01,400947558.2,0.0,0.0,0.0,0.0,0.0,0.0,400947558.2
230,2006-01-30,257391165.0,81152000.0,0.0,0.0,0.0,0.0,0.0,338543165.0
231,2006-01-27,248566926.0,0.0,0.0,0.0,0.0,0.0,0.0,248566926.0
232,2006-01-26,185720976.6,0.0,0.0,0.0,4318754.0,0.0,0.0,190039730.6
233,2006-01-25,264668380.05,0.0,0.0,0.0,0.0,0.0,0.0,264668380.05
234,2006-01-24,151955016.4,0.0,0.0,0.0,0.0,0.0,0.0,151955016.4
235,2006-01-23,164176019.8,0.0,0.0,0.0,0.0,0.0,0.0,164176019.8
236,2006-01-20,173873478.15,0.0,0.0,0.0,0.0,0.0,0.0,173873478.15
237,2006-01-19,211321626.9,41920000.0,0.0,0.0,3348189.0,0.0,0.0,256589815.9
238,2006-01-18,153471306.68,0.0,0.0,0.0,3721124.0,0.0,0.0,157192430.68
239,2006-01-17,111259894.33,0.0,0.0,0.0,0.0,0.0,0.0,111259894.33
240,2006-01-16,149023301.1,4500352.0,0.0,0.0,0.0,0.0,0.0,153523653.1
241,2006-01-13,193074886.25,57958024.0,0.0,0.0,0.0,0.0,0.0,251032910.25
242,2006-01-10,184901174.05,491950.0,0.0,0.0,0.0,0.0,0.0,185393124.05
243,2006-01-09,216409218.03,60646000.0,0.0,0.0,0.0,0.0,0.0,277055218.03
244,2006-01-06,132030871.0,1492750.0,0.0,0.0,0.0,0.0,0.0,133523621.0
245,2006-01-05,151773822.2,1137600.0,0.0,0.0,0.0,14897386.0,0.0,167808808.2
246,2006-01-04,69155100.15,26134370.0,0.0,0.0,21112.0,0.0,0.0,95310582.15
247,2006-01-03,36637225.85,1384760.0,0.0,0.0,0.0,47380.0,0.0,38069365.85
248,2006-01-02,24068489.43,11760000.0,0.0,0.0,0.0,0.0,0.0,35828489.43
0,2007-12-31,1991876849.1,7368004770.0,395960000.0,0.0,0.0,0.0,0.0,9755841619.1
1,2007-12-28,1832230154.84,2380922612.0,0.0,0.0,351073.0,111452406.0,0.0,4324956245.84
2,2007-12-27,1379596412.0,688172920.0,0.0,0.0,507192.0,0.0,0.0,2068276524.0
3,2007-12-26,2602293550.35,2150350712.0,0.0,0.0,597250.0,0.0,0.0,4753241512.35
4,2007-12-25,2515325577.75,8609618312.9,0.0,0.0,0.0,0.0,0.0,11124943890.65
5,2007-12-24,2563919621.08,2448146760.0,0.0,0.0,11900.0,0.0,0.0,5012078281.08
6,2007-12-20,2235315014.8,3249237505.0,0.0,0.0,0.0,0.0,0.0,5484552519.8
7,2007-12-19,1410788096.19,493887152.0,0.0,0.0,224907.8,0.0,0.0,1904900155.99
8,2007-12-18,1624926474.74,52546752.0,0.0,0.0,7539300.0,0.0,0.0,1685012526.74
9,2007-12-17,1102095178.15,0.0,299999870.0,0.0,1569228.9,0.0,0.0,1403664277.05
10,2007-12-14,1182866567.53,0.0,0.0,796108500.0,8310968.0,0.0,0.0,1987286035.53
11,2007-12-13,778556372.46,1388888889.86,0.0,0.0,5460216.0,0.0,0.0,2172905478.32
12,2007-12-12,904939060.48,941021662.28,0.0,0.0,2359405.0,0.0,0.0,1848320127.76
13,2007-12-11,887122796.84,1235731028.0,0.0,0.0,0.0,2603001331.35,0.0,4725855156.19
14,2007-12-10,883112148.15,0.0,0.0,0.0,62112.0,0.0,0.0,883174260.15
15,2007-12-07,449907739.2,0.0,0.0,0.0,0.0,0.0,0.0,449907739.2
16,2007-12-06,520202193.0,4532283798.0,0.0,0.0,0.0,4100467.0,0.0,5056586458.0
17,2007-12-05,703463061.6,25436340.0,0.0,0.0,424955.0,0.0,0.0,729324356.6
18,2007-12-04,202850431.88,187888104.88,0.0,0.0,0.0,2466214094.89,0.0,2856952631.65
19,2007-12-03,394613492.93,22494518.0,108502770.0,0.0,14353.0,0.0,0.0,525625133.93
20,2007-11-30,312340319.05,4118930820.0,0.0,0.0,3472.0,0.0,0.0,4431274611.05
21,2007-11-29,562902776.65,15720000.0,0.0,0.0,838122.0,0.0,0.0,579460898.65
22,2007-11-28,460287813.75,0.0,0.0,0.0,431882.0,0.0,0.0,460719695.75
23,2007-11-27,738896838.65,0.0,0.0,0.0,0.0,0.0,0.0,738896838.65
24,2007-11-26,370289697.05,0.0,800000000.0,0.0,0.0,0.0,0.0,1170289697.05
25,2007-11-23,164601525.3,0.0,0.0,0.0,949875.7,0.0,0.0,165551401.0
