,MACD_12_26_9,STOCHk_14_3_3,MOM_10,RSI_14,SMA_10,ROC_10,BBB_5_2.0
14,0.6096132898428113,0.8311970170368584,0.686674692449494,0.5491420877210619,0.05548811274862764,0.6262072880931545,0.02922799965759889
15,0.6111981243573407,0.9235913458727351,0.6844080358150557,0.570728055889539,0.05563101277120103,0.6195218180417071,0.03620906924971812
16,0.6120160426625835,0.8179568235181645,0.6830936571235092,0.5231783906798072,0.05572642105024378,0.6156883916756636,0.02859935177921767
17,0.6128014803666262,0.6993507342951628,0.6855225537037732,0.5326972520521497,0.0559095913526626,0.6228182461550295,0.01974249207697707
18,0.6139767279103842,0.6911983348201025,0.6869756593055188,0.5798312301818591,0.056145265943993605,0.6270622973226639,0.010827678251475617
19,0.6152743055048322,0.8045643770443078,0.6882829840863774,0.6094212554323752,0.056428177403666346,0.6308880363905917,0.018211278991008814
20,0.616029902584078,0.8756318763009242,0.6876998608028291,0.578812214927179,0.056690019181057205,0.6291911586428285,0.01927797653644597
21,0.6162156068489247,0.8400237882842723,0.6860774613445694,0.5344196729179496,0.05689323966500226,0.6244383968926619,0.0152962593621578
22,0.616589981768175,0.7852304004680036,0.6858282231669237,0.557015798104142,0.057087454558939765,0.6236885653017266,0.009841224023749727
23,0.6173941689508627,0.7668444342677156,0.6868181219668182,0.6040808774153891,0.057317436937718846,0.6265625822726087,0.013366555307770922
24,0.6173420412947296,0.727483406598846,0.6811702908092245,0.5303927120298019,0.05734334924858975,0.6100623835027523,0.012727947758378749
25,0.6167478397548364,0.6121283717267151,0.6782922952484857,0.47838114419200944,0.05726527248239177,0.6016969434020377,0.019839529772303598
26,0.6176637516290641,0.6196458726571239,0.6850758060268611,0.5964515999859203,0.05743230068951394,0.6214361398173163,0.02627477369779954
27,0.6194155868684522,0.7532679767458561,0.6885392761747111,0.6632184950477727,0.05772447261438318,0.6315106014670434,0.046017655257357695
28,0.6196586739531634,0.82001916403742,0.6826798276964748,0.5662441625064625,0.057804928215677454,0.6144424173902673,0.046362609201923546
29,0.6190873769733767,0.6782056829655231,0.6787813663895262,0.5116917825073963,0.05774452279590947,0.6031286430408843,0.04543878258549537
30,0.61815979007241,0.4283138612433233,0.6781441631240358,0.4804201870388917,0.05766109365074473,0.6012734949521555,0.0420788327703981
31,0.6165251727528575,0.23932800916534902,0.6764112523983296,0.42349701975724613,0.057515050167508186,0.5962231359446573,0.05948815545555658
32,0.6154620702179555,0.18646274325613824,0.6763830367555772,0.4419411857846837,0.05736798718351627,0.5961528459147053,0.04078636441268179
33,0.6150686882731653,0.22099525467262765,0.676077367292427,0.47702149290219437,0.05720987960800539,0.5952928406451623,0.02478193100892971
34,0.6141747412335323,0.26374000340309944,0.676331308077198,0.4365528908086786,0.057060947539294804,0.5959954320350139,0.017409439798211482
35,0.6129700421103116,0.20446940048777826,0.6763783341484518,0.4033986302310275,0.05691371463851014,0.596105306524272,0.018363573409018133
36,0.6132758311806095,0.21365776189665975,0.6757434821865241,0.49949212212310107,0.056743542970725036,0.5943363865368241,0.023044792515461827
37,0.6137583619587417,0.29363053712211445,0.6726891388585832,0.5147851424459063,0.056463010346148534,0.5855902947899109,0.02814320266579401
38,0.6143609137285319,0.4370143497249174,0.6773705842519092,0.5294651257243,0.056351629888601706,0.5990475548821028,0.03322615069413872
39,0.6145784980493261,0.45005955419431637,0.6789929837101688,0.5080570370119496,0.05629887072450063,0.6037340131621733,0.03147316604548777
40,0.6145386206514136,0.4452051443689532,0.6797853730107972,0.49024579412350194,0.056274742539951905,0.6060324829907378,0.0071738960580789175
41,0.6145895712490616,0.4577102725725476,0.6832300327301455,0.4962934082193255,0.05637507840598005,0.6160889854764974,0.007218636903950937
42,0.6143905177277945,0.5391872714802636,0.6814924193973138,0.47457600890493506,0.056412630017143806,0.6110095207596744,0.010407321852660202
43,0.6138858176043033,0.577971411438514,0.6785862081938225,0.44390443700212284,0.05634517305048309,0.6025371491128706,0.012593441959516574
44,0.6136635766030475,0.6038465974100071,0.6812925585944847,0.45979605608531265,0.056375503197961474,0.6104277973847044,0.010720298380473598
45,0.6141612653682106,0.6786151096057953,0.6855413641322748,0.5233704914962376,0.05655935316755062,0.6228701150351921,0.014348166182056709
46,0.6144524594811301,0.7782481889171109,0.6806953274895601,0.5119384871143677,0.056568103882369325,0.608681396471675,0.015073213791049433
47,0.6151977016425915,0.9080704404937882,0.6817393062713968,0.55902544719832,0.05661457612514448,0.6117180818937881,0.02280939779939974
48,0.6146781945138405,0.7920105392091416,0.6769779165569391,0.4560088258251768,0.05648900761541581,0.5978740641620987,0.021612322219596188
49,0.6122993844705442,0.575304025061194,0.6707563673300477,0.3301258562269228,0.056138639189082296,0.5797565941400763,0.06211621367460608
50,0.6100589167561468,0.270008648496063,0.6700580301719272,0.3096847815530729,0.055763038119048314,0.5776957393512705,0.08064220433350988
51,0.6075676672775083,0.0896154497713025,0.6669025807907903,0.2733356772871523,0.0552734228811822,0.5685156694920012,0.0925058348528517
52,0.6039206657459507,0.0408651585726268,0.6613252887400775,0.20918733578211096,0.054582286327297,0.5522147376693245,0.09459008911853582
53,0.6006195254128366,0.044226122611776886,0.6605470072608253,0.1921829042061809,0.053863028544237024,0.5498563631421609,0.08233041976445572
54,0.5972040656177996,0.044226122611776886,0.6563593356156653,0.16548212832122655,0.05299245985737022,0.537675280814503,0.08982772132408971
55,0.5942787467437483,0.03007054673721343,0.6523339039163312,0.15420363135893533,0.05197644239604088,0.5261552120893374,0.07870396745339517
56,0.5912461847094117,0.012761891762778229,0.6491808058387569,0.13194981263170397,0.05084649572527583,0.5169357092725231,0.06221992580478139
57,0.5889659457415715,0.01910871493891956,0.6466907753658628,0.12802944039739855,0.04962657811283111,0.5098956805210505,0.056169366011822465
58,0.5869332560917229,0.027038606998340403,0.6487175990369061,0.11630403889143885,0.04847989463799529,0.5153497236397464,0.04588891075706538
59,0.5858501680900654,0.04148258252501415,0.6565780068469959,0.13647447390910783,0.047617227081984126,0.5377002680477942,0.033874499810113104
60,0.5837987302223224,0.04197655536877352,0.6524843873443436,0.10379777366003375,0.04660664695801797,0.52550422665332,0.042524412690492175
61,0.5811065482837163,0.044990623897018384,0.6501307324780857,0.07993858819383966,0.045511023479357315,0.5182562030612283,0.07390040791370948
62,0.5786159437376276,0.06703102173296338,0.6538058199465784,0.06898556294514736,0.0445481899741107,0.5285190769426464,0.08981614734562804
63,0.5752877240293971,0.06259339223836605,0.6493712614273353,0.047626429379220764,0.04342512493344575,0.5150633155648582,0.11559823921156215
64,0.5736480984086796,0.06903909236329804,0.6548474474248522,0.09460040738706894,0.042499927997759146,0.531098792323297,0.08766760602486807
65,0.5724997706939619,0.03395291374909254,0.6552730333697001,0.08942191488543054,0.04159010853180256,0.532224447746769,0.060279565665549956
66,0.571836881625056,0.04631201716243914,0.6579206011812948,0.08550199980044428,0.04077595222007763,0.5398961336121404,0.040644045172852125
67,0.5729556115510941,0.08860095396627614,0.6627172604491929,0.1922515810372341,0.04013511103680084,0.5543457580755955,0.02315403994231502
68,0.5737929962364913,0.11722343075448403,0.6628066099845753,0.1790972497779328,0.03949749827258342,0.5544864345962282,0.021204928065507587
69,0.5749625680605543,0.15041159788618919,0.6622775666829689,0.18247561768623405,0.03884076986919893,0.5529269791344303,0.021367085975484746
70,0.5757527978385261,0.11398122858195428,0.6657363342236936,0.16707899710109242,0.038309015266769,0.5630977212745399,0.02354582166079652
71,0.5770062208909117,0.10744243108155793,0.6716451600767466,0.18514187871104582,0.037990761114236216,0.5809428625012301,0.020537375572478887
72,0.5785117613041362,0.10855648445706256,0.6747606372973175,0.19386671849351494,0.03778507683679838,0.5904441522366725,0.011162935169737917
73,0.5800085596288088,0.13395790478352385,0.6809069448102028,0.1903998635926707,0.037801473807283936,0.6093851378030858,0.009313221007258538
74,0.581387542464717,0.14676099189271624,0.6783369700161769,0.18364098350874453,0.037725011250615614,0.6014207559786526,0.004214410083979492
75,0.5824311808906563,0.12549290952495487,0.6780289492494639,0.16936414012375817,0.03763741914403229,0.6004549727622058,0.013647392075189727
76,0.5832189735255298,0.1605956667725992,0.6774716903051051,0.15626933171865137,0.03752969189752631,0.5987153877327752,0.023834043276047667
77,0.5848212686104206,0.275225305392242,0.6755718370264474,0.23231782698508008,0.03735331826681132,0.5928917973605268,0.019631508635552148
78,0.5869236322638848,0.4655692931563779,0.6792798427448177,0.28879832554575946,0.0373109240270586,0.6043417908966056,0.020878824680298474
79,0.5871018079871819,0.40246333475722945,0.6726256536623904,0.21526782380215947,0.03702809752578212,0.5837340714789059,0.035329581749244394
80,0.5873007872646631,0.2673999633918057,0.6738013054437378,0.20625649883527453,0.036787750222654736,0.5873202204555599,0.046049547312518875
81,0.5872573300366982,0.08925956754957197,0.6712524923817763,0.18897594702947107,0.03645530801794017,0.5794285311364371,0.059134585550966595
82,0.5871131524880281,0.12186412290676635,0.6693761521387456,0.17527649067771045,0.036055069012979724,0.5736195088077738,0.06301518162341878
83,0.5864882222831369,0.09594921777133399,0.6667215304164628,0.15102459562679554,0.03555891197859867,0.5653654594389544,0.043691633878523206
84,0.586520923083984,0.09277489331518173,0.6681370151612053,0.17315107741696933,0.0351138998987891,0.5697233125815309,0.039673727137107456
85,0.5857822632333299,0.056613734320829605,0.6657081185809411,0.14211937519119683,0.03458112579560357,0.5620907681938492,0.044924745242376225
86,0.5837274958536676,0.06786605829194489,0.6605963846356419,0.1029334297781448,0.033863652138865885,0.5460689406714556,0.07655587002254628
87,0.5829589701721382,0.0728070063563884,0.6600955569767879,0.1520738902443292,0.03312808234371678,0.5446840925135606,0.07265077817032006
88,0.5829983996653916,0.1102475187606599,0.6592726007298445,0.1795351233156881,0.03236277710986324,0.5422727062693645,0.06478781888278481
89,0.5824826094418665,0.11256746908694444,0.6624586170572966,0.1552829929122178,0.03171259050299363,0.551699784844151,0.042617189192969536
90,0.5822993282576714,0.09540799450300012,0.6628536360558293,0.1513220504011763,0.031076676906702183,0.5528684515935074,0.023308654573710768
91,0.5822309851247488,0.051929270191242674,0.6636436740528948,0.14349247125794096,0.030469309331566885,0.5552166456871718,0.030489690057664484
92,0.5827003480996328,0.065362981712001,0.6657339829201309,0.1599936621245031,0.029937469770740688,0.5616857570117156,0.028700246886590584
93,0.5820714443925408,0.040755832687653606,0.6637918061773446,0.12474493121155796,0.02933545457457215,0.5553763177760201,0.03638546813998493
94,0.5823741560997642,0.09417582204300903,0.6646006546029118,0.17041635425780305,0.028762665066730198,0.5579734193461761,0.03602772688799538
95,0.5834946343748512,0.16088585539532455,0.6704107257063315,0.22422729539783726,0.028399807756140927,0.576139699539317,0.030534143185987683
96,0.586371244182082,0.3583484208596615,0.6829314171776834,0.3705910811276232,0.028489353905839065,0.6158991299310901,0.05452219108803287
97,0.5893403532367504,0.5188370540338119,0.6825834242504043,0.39986467351232574,0.02856632621288524,0.6147715232058959,0.0732134972176035
98,0.5924743882797581,0.6892719610160929,0.6834510552650389,0.4378450026933644,0.02867464816816534,0.6175272664427004,0.07348918179699071
99,0.591294688870541,0.5198152664708735,0.6726303562695157,0.2782021792740416,0.028391991583681442,0.582946759457977,0.09083828500852416
100,0.5876994719198959,0.3161261877452686,0.6624962379142997,0.2075023185895487,0.0277431643111527,0.5504800465504635,0.16662327986377845
101,0.5815008090112385,0.049277046565532,0.6501683533350889,0.1479841041410911,0.026648900166832856,0.5108695267556017,0.25853670684283037
102,0.5744949271052106,0.03651849028761516,0.6404363078890937,0.11829663768884645,0.02520299322023506,0.4797490395478637,0.30765597097625463
103,0.5679636151308156,0.021102384753299647,0.6399307776231142,0.10322248725529222,0.023738820218433154,0.47729333011277236,0.26434380074331515
104,0.56286167550672,0.021102384753299647,0.636514333546518,0.09816331355340822,0.022151202666810088,0.4665491186505509,0.20544990789854184
105,0.5590420273541646,0.026886714835344435,0.633144915541176,0.09402609592012555,0.020441839733291833,0.45606221764911226,0.12258374595901918
106,0.5571617138625973,0.05426521724214627,0.6289149204318873,0.1224233381382389,0.018579636644833197,0.4437309953288082,0.05635398130653287
107,0.5570107153210971,0.09966239749671664,0.6299095218389074,0.1623703765680803,0.016753370958008718,0.44718494664083874,0.02483393551220489
108,0.55554995328223,0.08670777292996301,0.620765302283586,0.13455433154038055,0.01459670206798086,0.41854006798319127,0.043050663433131124
109,0.5550815454709658,0.06458967519892839,0.6348895827846958,0.13443570819310768,0.012950378264515783,0.4607167507103052,0.05151069020145287
110,0.5527444963521978,0.019192494944358044,0.6359359128700951,0.10284523733273986,0.01134186094740336,0.4620761377851551,0.10933307983196862
111,0.5515198293522136,0.030755098203339697,0.6489691885181144,0.10165941464990126,0.010204268020971519,0.5029383171910787,0.1246002611534666
112,0.5492564853550082,0.035981256904012944,0.6507985026898913,0.08118546312573059,0.009132772726859528,0.5078073705865087,0.12705887516162379
113,0.5465594188162148,0.043036997252768314,0.6501848124600278,0.06674301276884269,0.008039103291313743,0.5049694679729037,0.15285265454524607
114,0.5440675082958536,0.04085546450033326,0.6478687784507731,0.057661068151667175,0.006861749835414377,0.49679691609604987,0.13914816321685203
115,0.5437659580909782,0.06690780403839681,0.6524397125766523,0.10843931381531553,0.005849555501918513,0.5121914951897358,0.12197188571375454
116,0.5473347726652774,0.19554106928388734,0.6615839321319739,0.2644302591743135,0.005167764371626082,0.5436072548016414,0.09754610797055868
117,0.5519691533578526,0.3449018696662491,0.6630511455550956,0.3115729588379239,0.004538987280623574,0.5488048039956639,0.13182076110419877
118,0.5585986077497253,0.5556004250909078,0.6786026673187615,0.40207203312449497,0.004472125022736972,0.6016208420878502,0.18501545880877723
119,0.5664578414241908,0.7371429880270924,0.6859504909521839,0.4705818034647166,0.004670757753282018,0.6268571847500449,0.1988917011192923
120,0.5780426010335383,0.8914306744715617,0.7132773409578269,0.5973871994109117,0.005856776965603827,0.72223170195802,0.2500624357775426
121,0.593268445682028,0.9716714793536334,0.7344484782363341,0.6979541523045499,0.007807761578193961,0.7960303342595109,0.3630633714092421
122,0.6053602033502331,0.9621824245099566,0.7415000376208569,0.6951806714980718,0.010013536421282221,0.8228037816703209,0.3500098780585735
123,0.6135497883699327,0.9277378377851813,0.7425134494563785,0.6526575730117476,0.012255928333174904,0.8282649307911646,0.27044840460132735
124,0.61703961657081,0.8366843961267947,0.7360356081411533,0.5718441796414186,0.014264259863266293,0.8064664884951843,0.1523058592889416
125,0.618955772453277,0.7591521031815609,0.73009151273466,0.5515027903872326,0.01605781656751598,0.784474266185356,0.14335290514542146
126,0.6213094579681877,0.7160851014086148,0.7224826944057785,0.5708344814908717,0.017576447901344938,0.755147400999893,0.12962686848301166
127,0.6222932908734595,0.7054279424084788,0.7157462096986569,0.5490935314961332,0.018851673429779836,0.7308955483960425,0.08920178726519006
128,0.6227243834423039,0.701324187499452,0.7065361536435799,0.5416761127818087,0.01979411691991495,0.6977847228676924,0.026420365673991104
129,0.6244285866751621,0.7052181378831256,0.7044740604190962,0.5773073751080735,0.02066205189649656,0.6898583722379883,0.03497789122133426
130,0.625550639731336,0.7005573462744492,0.6863948873255332,0.573724431287072,0.02087674176394194,0.6277531404944097,0.03623061446336128
131,0.6265859167306619,0.6962112683827525,0.6666016139347654,0.5808027034786297,0.02037625185134967,0.5631139748884135,0.041568702412731556
132,0.6271903843563065,0.6545014270355559,0.6666392347917685,0.5778269183195851,0.019877121273098153,0.5632162938795826,0.037139492755237015
133,0.6275404576147154,0.5906677311930538,0.6717556713441931,0.5780611733750979,0.01956286016519143,0.5796072114122981,0.003055304628475379
134,0.6278238830207962,0.4680148655641996,0.6829925510703133,0.5827036850165548,0.019654615233193395,0.616376637245133,0.004565718829951458
135,0.6284598788279724,0.3855110189876218,0.6879114781234716,0.6009543342594271,0.019924103266251048,0.6327443212207079,0.01464973386462591
136,0.6299548631575775,0.4721479169245501,0.6888284865129226,0.6371438661604216,0.02022672507386497,0.6356705577204045,0.04399020059041296
137,0.63187718811783,0.7041737983436883,0.6950359279184379,0.6641964318648989,0.020753637047705942,0.6563817500080632,0.06749778341398854
138,0.6331020887274895,0.9054761604080074,0.695644915541176,0.6591431807433726,0.021302553246188127,0.6584676141855903,0.06650515164451959
139,0.6341396596536132,0.9890443505807803,0.6913961100033857,0.6679159731631454,0.021697949622559665,0.6440936550519125,0.05212263468131541
140,0.6351585297842868,0.9711042082542057,0.6933194763176705,0.6813894216110933,0.022162841967102942,0.6504648853417534,0.029753445739673805
141,0.6360844296488894,0.9702720947011038,0.6936133892630073,0.6928367952034367,0.022638354111183534,0.6513794499914359,0.02284408300133685
142,0.6366957281935086,0.967406765188209,0.6943422933674428,0.6968522411950404,0.023140203358116562,0.653801500588821,0.026222575872013845
143,0.6353036369989686,0.8706122610442742,0.6883911440502615,0.5948872645328542,0.023427022904019046,0.6341655197737973,0.03614144917267679
144,0.6341388306366449,0.7736667070488616,0.688409954478763,0.601189154907766,0.023714522117091907,0.6342093996711525,0.04239124134656169
145,0.632505418793615,0.634517537935074,0.6845514653323802,0.5707064661043224,0.023862604601839532,0.6214524333882776,0.05151321250176168
146,0.6307598712589948,0.5903912828132759,0.6794091644407658,0.5543204669542773,0.023824883073883196,0.604561943892191,0.049238551624406164
147,0.6291160437896332,0.5141731301376887,0.675712915240209,0.5478447163799264,0.023653606946946182,0.5925409097610049,0.020013479079920925
148,0.6290958521255234,0.5637546785727996,0.6812220194876039,0.6183389304449746,0.023681388342535636,0.6104809242564238,0.03222681211187368
149,0.6297741550964234,0.7101142078300262,0.6832935179263383,0.6545140029107911,0.02378401808526376,0.6172171599335515,0.055200041909732156
150,0.6300749142983245,0.8680997291525921,0.6815276889507541,0.6495131738386146,0.023822844072372007,0.6114652510095236,0.06216873013084384
151,0.6291969456900196,0.8302231041101836,0.6768109740039878,0.5835944715443989,0.0236912435165062,0.5961693419801317,0.05138983415628821
152,0.6276198487207519,0.6329013678905717,0.6737119559083556,0.5372440232812936,0.02344766779431945,0.5861354719394728,0.04005853125319313
153,0.6237494327912213,0.32584610088085275,0.6705635604379065,0.41225232684392077,0.023090332779489575,0.575686806054711,0.10054744111459932
154,0.6187332090723923,0.18491439299070514,0.6631522516082916,0.34308124812940544,0.02246520889952791,0.5515290942771285,0.1462057366338199
155,0.6123887598220256,0.06420057857781197,0.6563663895263533,0.27601560044990253,0.021594895087849952,0.5291983047122242,0.18401102551390755
156,0.6051925558196836,0.06268853097270055,0.6491455362853165,0.22680127746147766,0.020463674041140467,0.505448261012648,0.2121005148371963
157,0.5990094221945225,0.0008948156817330931,0.6471116587035852,0.21404879837531315,0.019258963981633015,0.49873335106666106,0.18429425038119054
158,0.5959125428990513,0.053555560613626305,0.6476077837553138,0.29946651467987506,0.018072180143744565,0.5010827050857689,0.12707189098565835
159,0.5933169546361913,0.09577717880697632,0.6431003348256273,0.28985684143697493,0.016722531060152535,0.48689894152184265,0.0650706045419726
160,0.5929441523970431,0.18619426463716274,0.6484589556450095,0.36204326448943436,0.01556650216172395,0.5042344257425412,0.056897768869727514
161,0.5924428086504763,0.21102738765918655,0.650205974192092,0.34841663669502726,0.014473597351744916,0.5094580403578512,0.057913187836821735
162,0.5923879015434655,0.2488693313775832,0.6531404010383355,0.35230208329757207,0.013486720620345838,0.51870490552371,0.031149035612216873
163,0.5928297605647016,0.24413711212391173,0.6630088220909672,0.3645774944173597,0.012856414278210049,0.5502743026574605,0.030626950820286027
164,0.5933598139339372,0.2564275814600963,0.6695995259772016,0.36186235462900646,0.012464246320897876,0.5717451077462108,0.008350538709702324
165,0.5942158694261362,0.2721609165864316,0.6789153906925999,0.3735301176077074,0.012408683529718967,0.6027828986977849,0.007003221899278234
166,0.5951653871400614,0.2955533791658002,0.6872554644294797,0.3757975634018159,0.012654468170209432,0.6312069353788115,0.0060352199185730575
167,0.5947427725166295,0.31077646686469723,0.6845843835822578,0.3210195190742759,0.012803740072505232,0.6221315764131001,0.03328126589570414
168,0.5948353802021009,0.33951792885954873,0.6796019713329069,0.3341487587636216,0.012772985133045311,0.6050821256157901,0.03887994067069938
169,0.5956213900125124,0.4735941031324341,0.6827621233211691,0.36822341255078883,0.012856414278210049,0.6158421226103394,0.03713896478565238
170,0.5961269669151336,0.5796583833416542,0.6764277115232683,0.3534852655389146,0.012710965503747673,0.5943576311292792,0.031099238039173666
171,0.5970139146412806,0.6919477362503818,0.6791011436740528,0.3738453585215173,0.012662114425876225,0.6033916085304873,0.014071743193438555
172,0.5968126530347345,0.5812822850197523,0.6748100146721342,0.3248780367421082,0.012458214274760737,0.5888475853562631,0.026115090105913476
173,0.5970635164711361,0.5205712549377116,0.6747159625296263,0.3403130600063447,0.012250915787793304,0.588549803193793,0.03031751585910343
174,0.597590623092553,0.41903063274234387,0.6754237049019977,0.3501458458509504,0.01206918977811161,0.5909398379600039,0.025835557687872605
175,0.5960082828634012,0.2862442456259662,0.6667544486663405,0.2624391740647648,0.011574222161278791,0.5616169065615775,0.06599828011987756
176,0.5957723913431873,0.1998412691468638,0.6694607990670026,0.3230775548775602,0.011177041658585019,0.570782045005195,0.05690645412553836
177,0.5957761204659077,0.1259449895448001,0.6744055904593507,0.3215549914985997,0.01095852866330621,0.5873714417520849,0.056233370168797356
178,0.5952130358833571,0.13192429594525582,0.6708551220796809,0.2903884545793605,0.010611728489617278,0.5753045772319376,0.0539108218212021
179,0.595679850389154,0.15749648788199894,0.6715769722734283,0.3444155921217119,0.010291010543591828,0.5778327870329262,0.022667878190948527
180,0.5966373757439452,0.23211695328392737,0.6741281366389525,0.3725290694865255,0.010062472457549931,0.5864605121226523,0.021732241460703728
181,0.5974069396753404,0.3545309825469928,0.6724375493773747,0.3629144988749559,0.009772849284569618,0.5807458010593477,0.021800657722191825
182,0.5975975572557419,0.33698995432980083,0.674210432263647,0.3332947359881331,0.009547284742398132,0.5866517657351585,0.02409534954352674
183,0.5981406749491671,0.29219549688448065,0.6741892705315826,0.34967836966330135,0.009320955574659895,0.5866000448174282,0.01749346501758533
184,0.5988177728032043,0.25976985526454777,0.673947086264625,0.354407900924962,0.009085875692102952,0.5857866194648906,0.017981823660084193
185,0.5995558564493687,0.2911530679958279,0.6819955983597307,0.35592282565557254,0.009141608400074497,0.6132949168661531,0.011083118916225885
186,0.6002588304290059,0.3174182370015493,0.6789506602460402,0.35234343626534775,0.009087319984840025,0.6028153937459904,0.00336705353108586
187,0.6009204569171187,0.3313481538794616,0.6788542567999698,0.3481849572726042,0.009029548275357346,0.6024832170385981,0.0
188,0.601832942024963,0.4220947810473382,0.6825528573040893,0.37444921376437323,0.009105416123251553,0.6152183428780367,0.002165117626991928
189,0.6037650911485528,0.6379461272741122,0.6839495316203302,0.4826518986936637,0.009231749258546862,0.619994971834061,0.03046859862782425
190,0.6060498950811164,0.8613818496859449,0.6849347278130996,0.5364636557730132,0.009393679961891055,0.623353597963452,0.05066422207069482
191,0.6100194948748441,0.9999999999999999,0.6931666415860953,0.6669447535284347,0.009853050010675102,0.6516424224574746,0.09689212781505285
192,0.6150838080928307,0.9768997318718873,0.7022802941951016,0.7457704849238805,0.010641718803510503,0.6831776055787738,0.13714278332528487
193,0.6172701052917207,0.8651476355349597,0.6951064670253186,0.6132437121475937,0.01117117952924046,0.6584140263089427,0.11083983948070825
194,0.6164020463466175,0.628655611072442,0.6856142545427185,0.4764655395232931,0.011357663209114854,0.6257364867275428,0.10655114408445644
195,0.6161585361105506,0.43692074900699845,0.6871731688047853,0.49830433519787515,0.011600474305734854,0.6310992004434754,0.10582460502447233
196,0.6168378046353113,0.3764579786898691,0.6905660998457545,0.5397310798581716,0.011965880368213055,0.6427842625612874,0.10553808687206587
197,0.619946627321348,0.5665753951508651,0.7002040931492418,0.6395980370708512,0.012679530897117375,0.6759796337414822,0.09570656636468107
198,0.6213459193813029,0.6867290340079828,0.695797750272751,0.5896747423014969,0.013233969391358902,0.660748648067025,0.09928677823947869
199,0.6224474959901115,0.7652619834507097,0.6922049584289529,0.5922985242073086,0.013658591456056968,0.6481794044255865,0.08324824632913613
200,0.621147898602121,0.6054660048071919,0.6823271321620705,0.49549598572450654,0.013726303297906584,0.6143669082916176,0.07416739871671398
201,0.6204040476935783,0.5095591001459517,0.6760350438282983,0.5100298540732833,0.013566666471262367,0.5930624575895085,0.07521624963211983
202,0.6212478313558812,0.4907183933091984,0.6745490199766749,0.5700504863734538,0.013353335938157795,0.5882294646340326,0.058576868326248886
203,0.6207864505404832,0.5078044864168619,0.6771965877882697,0.5221932670249017,0.013235668559284874,0.5969888380224913,0.05335473130533737
204,0.6207714439672005,0.5258547075918878,0.6879702607125389,0.5389025213711326,0.013507280552249978,0.6336611926771448,0.04084764969916579
205,0.6205033729212828,0.45357511930379185,0.6856354162747826,0.5294681545011032,0.013694528857691068,0.6256442563013463,0.030647658906579132
206,0.6210951030878293,0.534912786483118,0.6855672284714645,0.5666294377429376,0.01387931336963949,0.6253364055443817,0.027188795347566234
207,0.6217624220595463,0.6180955582644573,0.6771283999849516,0.577938312964542,0.0137591821972739,0.5968324778275633,0.03204196247992933
208,0.622812305619407,0.754855784326918,0.6828796884993039,0.603337130724506,0.013846859262253597,0.616148640164211,0.039879392784354865
209,0.6241337636220397,0.8536420372082653,0.6847325157067078,0.6273258720359746,0.014001483543516213,0.6223839405280841,0.05043020295343963
210,0.6260292168933322,0.9363804013744753,0.6957765885406869,0.6644440538163542,0.014555157412191044,0.6600994014485873,0.05583805757113668
211,0.6282770063092058,0.9844223876481937,0.6977516835333508,0.6956839914872379,0.015180196333756335,0.6667198843622922,0.07032101802382595
212,0.6311256034877708,0.9815114094542002,0.6968464316617132,0.734741152431104,0.01577252627274689,0.6632416388495976,0.08523474954846412
213,0.6346145220627882,0.9861797465860053,0.7058942477709641,0.7737422269248947,0.016691776120692614,0.6941915075476639,0.10367131543934888
214,0.6379371400792264,0.9861797465860053,0.7073473533727098,0.7933223520903554,0.017663530257550575,0.6989343554118602,0.10535463678687945
