Date,Open,High,Low,Close,Volume,Currency
2002-07-19,2988.86,3010.66,2984.54,2990.84,0,MAD
2002-07-22,2960.51,2981.67,2960.51,2972.83,0,MAD
2002-07-23,2965.43,2989.39,2965.43,2985.72,0,MAD
2002-07-24,2968.17,3034.35,2968.17,3031.82,0,MAD
2002-07-25,3027.24,3048.18,3027.24,3048.18,0,MAD
2002-07-26,3052.92,3083.27,3052.48,3083.27,0,MAD
2002-07-29,3080.51,3114.38,3080.51,3114.38,0,MAD
2002-07-31,3136.42,3198.24,3136.42,3189.52,0,MAD
2002-08-01,3202.85,3277.85,3202.85,3277.85,0,MAD
2002-08-02,3293.84,3302.69,3254.47,3276.42,0,MAD
2002-08-05,3266.65,3266.65,3251.91,3254.78,0,MAD
2002-08-06,3233.38,3233.38,3209.22,3209.22,0,MAD
2002-08-07,3191.55,3201.53,3190.0,3196.83,0,MAD
2002-08-08,3185.04,3219.61,3185.04,3210.57,0,MAD
2002-08-09,3216.86,3225.61,3198.28,3198.28,0,MAD
2002-08-12,3189.41,3194.2,3189.41,3194.2,0,MAD
2002-08-13,3186.78,3216.54,3186.78,3216.54,0,MAD
2002-08-15,3205.46,3214.79,3203.61,3214.79,0,MAD
2002-08-16,3210.55,3218.94,3210.55,3218.94,0,MAD
2002-08-19,3219.2,3219.33,3217.22,3217.67,0,MAD
2002-08-22,3203.49,3218.58,3203.49,3217.79,0,MAD
2002-08-23,3210.65,3220.02,3209.34,3220.02,0,MAD
2002-08-26,3222.52,3228.55,3221.84,3228.55,0,MAD
2002-08-27,3224.01,3247.23,3224.01,3246.19,0,MAD
2002-08-28,3244.24,3260.8,3244.24,3260.3,0,MAD
2002-08-29,3251.38,3258.81,3248.02,3258.81,0,MAD
2002-08-30,3249.2,3263.08,3245.38,3263.08,0,MAD
2002-09-02,3263.79,3274.83,3263.79,3269.51,0,MAD
2002-09-03,3270.17,3277.52,3267.96,3274.91,0,MAD
2002-09-04,3270.86,3277.42,3265.39,3276.74,0,MAD
2002-09-05,3263.01,3264.29,3251.55,3251.55,0,MAD
2002-09-06,3260.63,3261.56,3253.69,3253.86,0,MAD
2002-09-09,3250.15,3251.09,3245.98,3245.98,0,MAD
2002-09-10,3241.05,3246.84,3241.05,3241.75,0,MAD
2002-09-11,3235.48,3240.78,3231.22,3240.14,0,MAD
2002-09-12,3234.81,3262.68,3234.81,3262.08,0,MAD
2002-09-13,3250.97,3275.16,3250.83,3275.16,0,MAD
2002-09-16,3274.09,3276.95,3267.66,3274.08,0,MAD
2002-09-17,3257.57,3259.42,3254.19,3259.42,0,MAD
2002-09-18,3259.27,3263.31,3247.78,3248.07,0,MAD
2002-09-19,3242.92,3242.92,3209.18,3209.49,0,MAD
2002-09-20,3172.21,3180.28,3158.02,3180.28,0,MAD
2002-09-23,3169.26,3173.61,3143.3,3143.54,0,MAD
2002-09-24,3132.28,3132.28,3108.6,3108.6,0,MAD
2002-09-25,3106.14,3112.21,3098.18,3098.34,0,MAD
2002-09-26,3096.18,3122.47,3093.0,3122.39,0,MAD
2002-09-27,3119.27,3124.77,3111.45,3116.3,0,MAD
2002-09-30,3112.22,3138.01,3086.06,3138.01,0,MAD
2002-10-01,3120.8,3137.23,3120.8,3130.78,0,MAD
2002-10-02,3122.28,3131.91,3116.55,3131.91,0,MAD
2002-10-03,3126.75,3135.3,3125.57,3135.3,0,MAD
2002-10-04,3133.77,3137.17,3122.45,3134.12,0,MAD
2002-10-07,3118.02,3138.23,3118.02,3137.0,0,MAD
2002-10-08,3130.86,3140.91,3130.86,3137.53,0,MAD
2002-10-09,3130.39,3130.39,3115.91,3115.91,0,MAD
2002-10-10,3115.88,3123.59,3115.88,3118.77,0,MAD
2002-10-11,3123.42,3126.12,3119.9,3126.12,0,MAD
2002-10-14,3120.16,3120.89,3112.71,3120.89,0,MAD
2002-10-15,3111.1,3125.03,3111.1,3125.03,0,MAD
2002-10-16,3121.17,3121.48,3107.91,3107.91,0,MAD
2002-10-17,3100.95,3111.03,3100.95,3110.9,0,MAD
2002-10-18,3094.59,3112.85,3093.48,3112.73,0,MAD
2002-10-21,3094.76,3099.68,3078.74,3078.74,0,MAD
2002-10-22,3078.85,3092.6,3078.85,3090.78,0,MAD
2002-10-23,3089.38,3092.9,3087.78,3090.19,0,MAD
2002-10-24,3088.31,3088.31,3076.8,3077.95,0,MAD
2002-10-25,3073.53,3088.37,3068.9,3088.37,0,MAD
2002-10-28,3093.99,3093.99,3093.99,3093.99,0,MAD
2002-10-29,3088.96,3092.76,3088.96,3090.94,0,MAD
2002-10-30,3091.63,3091.63,3080.76,3081.36,0,MAD
2002-10-31,3082.13,3084.26,3076.29,3084.26,0,MAD
2002-11-01,3085.06,3085.06,3085.06,3085.06,0,MAD
2002-11-04,3078.69,3085.3,3076.8,3085.3,0,MAD
2002-11-05,3080.32,3089.69,3079.52,3084.39,0,MAD
2002-11-07,3083.39,3083.39,3083.39,3083.39,0,MAD
2002-11-08,3092.05,3092.68,3086.7,3086.88,0,MAD
2002-11-11,3084.42,3103.24,3084.42,3103.24,0,MAD
2002-11-12,3095.56,3113.05,3095.12,3113.05,0,MAD
2002-11-13,3128.69,3145.01,3113.52,3145.01,0,MAD
2002-11-14,3149.85,3182.03,3149.85,3174.19,0,MAD
2002-11-15,3158.28,3162.34,3146.58,3146.58,0,MAD
2002-11-19,3122.59,3134.72,3107.01,3107.01,0,MAD
2002-11-20,3101.14,3114.67,3098.86,3113.88,0,MAD
2002-11-21,3108.07,3127.4,3108.07,3127.4,0,MAD
2002-11-22,3124.91,3173.17,3124.91,3167.39,0,MAD
2002-11-25,3151.37,3156.65,3148.85,3152.14,0,MAD
2002-11-26,3151.08,3159.07,3147.93,3153.22,0,MAD
2002-11-27,3150.44,3150.44,3121.02,3121.02,0,MAD
2002-11-28,3117.38,3127.71,3115.44,3126.22,0,MAD
2002-11-29,3137.67,3149.11,3118.62,3149.08,0,MAD
2002-12-02,3136.4,3136.4,3131.95,3132.73,0,MAD
